alphas,errors,lambdas
2.535364493970114097e+00,1.866695035396643831e-01,6.320440712388204485e-01
2.983647240283340274e+00,1.487180871431876827e-01,6.103407257426540777e-01
3.511191734215134641e+00,1.183995786467759714e-01,5.917121758380613494e-01
4.132012400115338657e+00,9.460700651864684119e-02,5.763381978801945804e-01
4.862601580065358142e+00,7.604869294620630882e-02,5.639894220366176159e-01
5.722367659350219959e+00,6.154650681378592836e-02,5.542195070117795774e-01
6.734150657750828550e+00,5.014328003853107951e-02,5.465449164021669581e-01
7.924828983539177862e+00,4.110373738599770732e-02,5.405379064662100275e-01
9.326033468832209294e+00,3.387653749334584852e-02,5.358265261242831645e-01
1.097498765493056716e+01,2.805097542424928037e-02,5.321194136973460553e-01
1.291549665014885306e+01,2.332019423094466859e-02,5.291871993529624341e-01
1.519911082952934755e+01,1.945309805445405438e-02,5.268625051053011932e-01
1.788649529057436993e+01,1.627384965925271487e-02,5.250089488918325831e-01
2.104904144512021702e+01,1.364716835572488129e-02,5.235273437579897049e-01
2.477076355991711409e+01,1.146782579393512691e-02,5.223247019338663755e-01
2.915053062825178642e+01,9.653108441114444105e-03,5.213514299421786458e-01
3.430469286314919231e+01,8.137370405959520880e-03,5.205579343056436770e-01
4.037017258596557667e+01,6.868051114534035051e-03,5.199132191009587789e-01
4.750810162102798273e+01,5.802736481287595893e-03,5.193800892201619890e-01
5.590810182512228721e+01,4.906959178973435698e-03,5.189399471092712712e-01
6.579332246575683030e+01,4.152538785875181659e-03,5.185741952143059219e-01
7.742636826811278183e+01,3.516310124906052437e-03,5.182704351659448427e-01
9.111627561154895716e+01,2.979141892347936249e-03,5.180162685948672685e-01
1.072267222010324303e+02,2.525168957328016717e-03,5.178054963164127056e-01
1.261856883066022306e+02,2.141189922482134023e-03,5.176319191459206603e-01
1.484968262254465117e+02,1.816185692422367381e-03,5.174831387140701455e-01
1.747528400007684866e+02,1.540934950054362318e-03,5.173591550208616052e-01
2.056512308348653448e+02,1.307703568754980950e-03,5.172599680662947064e-01
2.420128264794385871e+02,1.109992310662111237e-03,5.171607811117278075e-01
2.848035868435802058e+02,9.423306796865205115e-04,5.170863908958025501e-01
3.351602650938844477e+02,8.001076143113738937e-04,5.170243990491983910e-01
3.944206059437660201e+02,6.794318006240196439e-04,5.169686063872545034e-01
4.641588833612777307e+02,5.770159598161850312e-04,5.169252120946313811e-01
5.462277217684342077e+02,4.900806577132765796e-04,5.168880169866687524e-01
6.428073117284325235e+02,4.162740970226064263e-04,5.168632202480271109e-01
7.564633275546298137e+02,3.536050580281724365e-04,5.168384235093854695e-01
8.902150854450383122e+02,3.003867025623829790e-04,5.167888300321019646e-01
1.047615752789665066e+03,2.551893872793087326e-04,5.167764316627810883e-01
1.232846739442067246e+03,2.168009735499243362e-04,5.167640332934602121e-01
1.450828778495941606e+03,1.841936937274635255e-04,5.167144398161768182e-01
1.707352647470690499e+03,1.564947481798029116e-04,5.167392365548184596e-01
2.009233002565047855e+03,1.329643021756865551e-04,5.167640332934602121e-01
2.364489412645409629e+03,1.129741537477801927e-04,5.167640332934602121e-01
2.782559402207128642e+03,9.599101455060043975e-05,5.166896430775351767e-01
3.274549162877728577e+03,8.156210232379557112e-05,5.167516349241393359e-01
3.853528593710531368e+03,6.930293900131445639e-05,5.166772447082143005e-01
4.534878508128586873e+03,5.888701166534282549e-05,5.165904561229681669e-01
5.336699231206307559e+03,5.003700822259204983e-05,5.166648463388934243e-01
6.280291441834253419e+03,4.251738526961368336e-05,5.165656593843265254e-01
7.390722033525782535e+03,3.612806370290044811e-05,5.165966553076285495e-01
8.697490026177843902e+03,3.069907955555173373e-05,5.163672854751928387e-01
1.023531021899026928e+04,2.608604430065497581e-05,5.168136267707437170e-01
1.204503540258783687e+04,2.216629140705528300e-05,5.165408626456848840e-01
1.417474162926807730e+04,1.883560486293234248e-05,5.167764316627810883e-01
1.668100537200062536e+04,1.600544140911708269e-05,5.165656593843265254e-01
1.963040650040268520e+04,1.360057168708905806e-05,5.164664724297596266e-01
2.310129700083157877e+04,1.155707693101248879e-05,5.165656593843265254e-01
2.718588242732940125e+04,9.820647465241805207e-06,5.168632202480269999e-01
3.199267137797384567e+04,8.345137438858785117e-06,5.165656593843265254e-01
3.764935806792470976e+04,7.091337132392183662e-06,5.165656593843265254e-01
4.430621457583886513e+04,6.025930027409032164e-06,5.173343582822198528e-01
5.214008287999695312e+04,5.120606798802995741e-06,5.173343582822198528e-01
6.135907273413163057e+04,4.351312581363231402e-06,5.189461462939317649e-01
7.220809018385456875e+04,3.697607452446405318e-06,5.173467566515407290e-01
8.497534359086438781e+04,3.142123083277326145e-06,5.157721637477914456e-01
1.000000000000000000e+05,2.670101082680176319e-06,5.141851724747213970e-01
