alphas,errors,lambdas
3.511191734215134641e+00,1.379077729223805449e-01,6.515989615642541199e-01
4.132012400115338657e+00,1.087897298600979390e-01,6.269008400396168801e-01
4.862601580065358142e+00,8.638962313595710540e-02,6.072303931640234964e-01
5.722367659350219959e+00,6.917161697388163333e-02,5.918303879780730803e-01
6.734150657750828550e+00,5.585046672122939704e-02,5.798643462126608084e-01
7.924828983539177862e+00,4.544323500341795885e-02,5.705574248395621773e-01
9.326033468832209294e+00,3.722611991898183703e-02,5.633108815187861662e-01
1.097498765493056716e+01,3.067201138653574688e-02,5.576316343232814443e-01
1.291549665014885306e+01,2.539601305694771938e-02,5.531498718077590970e-01
1.519911082952934755e+01,2.111440338400649708e-02,5.495926379054582034e-01
1.788649529057436993e+01,1.761542576379593328e-02,5.467574168249115241e-01
2.104904144512021702e+01,1.473890836699021101e-02,5.444769129122981610e-01
2.477076355991711409e+01,1.236208931654414478e-02,5.426366607202663950e-01
2.915053062825178642e+01,1.038970178957199231e-02,5.411398048702882324e-01
3.430469286314919231e+01,8.746963912068750346e-03,5.399159050870709908e-01
4.037017258596557667e+01,7.374566593687292837e-03,5.389121311641442702e-01
4.750810162102798273e+01,6.225035265095213433e-03,5.380844579294508101e-01
5.590810182512228721e+01,5.260059863390731394e-03,5.373976652453431591e-01
6.579332246575683030e+01,4.448502019488875803e-03,5.368253380085870052e-01
7.742636826811278183e+01,3.764896178498400303e-03,5.363498661503586229e-01
9.111627561154895716e+01,3.188301817458549792e-03,5.359536396018349524e-01
1.072267222010324303e+02,2.701418624760698606e-03,5.356278533286045196e-01
1.261856883066022306e+02,2.289895635184002742e-03,5.353460922274322353e-01
1.484968262254465117e+02,1.941786774649623126e-03,5.351171613327297960e-01
1.747528400007684866e+02,1.647117950585252899e-03,5.349146455412621126e-01
2.056512308348653448e+02,1.397540316707690522e-03,5.347473498874411035e-01
2.420128264794385871e+02,1.186048968476072218e-03,5.346064693368548504e-01
2.848035868435802058e+02,1.006756920781670672e-03,5.344831988550918789e-01
3.351602650938844477e+02,8.547078053164902656e-04,5.343951485109754707e-01
3.944206059437660201e+02,7.257232028368143517e-04,5.343070981668592845e-01
4.641588833612777307e+02,6.162763845847241129e-04,5.342366578915661579e-01
5.462277217684342077e+02,5.233876784593860521e-04,5.341838276850963130e-01
6.428073117284325235e+02,4.445374538328827896e-04,5.341486075474497497e-01
7.564633275546298137e+02,3.775935386860496124e-04,5.340781672721567341e-01
8.902150854450383122e+02,3.207505159024126584e-04,5.340341421000986966e-01
1.047615752789665066e+03,2.724788388643872850e-04,5.340429471345102819e-01
1.232846739442067246e+03,2.314820941551332112e-04,5.339725068592171553e-01
1.450828778495941606e+03,1.966610461479056937e-04,5.339725068592171553e-01
1.707352647470690499e+03,1.670833432640961291e-04,5.339548967903938737e-01
2.009233002565047855e+03,1.419579625157041392e-04,5.339372867215705920e-01
2.364489412645409629e+03,1.206136281415304268e-04,5.339372867215705920e-01
2.782559402207128642e+03,1.024805696365760355e-04,5.338844565151007471e-01
3.274549162877728577e+03,8.707509038430316650e-05,5.338316263086309021e-01
3.853528593710531368e+03,7.398650511070137270e-05,5.337964061709843389e-01
4.534878508128586873e+03,6.286607622651985139e-05,5.338316263086309021e-01
5.336699231206307559e+03,5.341763860577941614e-05,5.339372867215705920e-01
6.280291441834253419e+03,4.538965183553678173e-05,5.340077269968637186e-01
7.390722033525782535e+03,3.856846020044990553e-05,5.338140162398076205e-01
8.697490026177843902e+03,3.277257515765796825e-05,5.340077269968637186e-01
1.023531021899026928e+04,2.784782393749907214e-05,5.337259658956912123e-01
1.204503540258783687e+04,2.366323216529409024e-05,5.340781672721567341e-01
1.417474162926807730e+04,2.010752879999522236e-05,5.336203054827517445e-01
1.668100537200062536e+04,1.708617885909369249e-05,5.341662176162730313e-01
1.963040650040268520e+04,1.451886388448286880e-05,5.333737645192258015e-01
2.310129700083157877e+04,1.233734235750461039e-05,5.333737645192258015e-01
2.718588242732940125e+04,1.048363257361017986e-05,5.331624436933466438e-01
3.199267137797384567e+04,8.908469262269846922e-06,5.342190478227428763e-01
3.764935806792470976e+04,7.569992616307530398e-06,5.343599283733290184e-01
4.430621457583886513e+04,6.432634665376468774e-06,5.336555256203981967e-01
5.214008287999695312e+04,5.466173242263394627e-06,5.342190478227428763e-01
6.135907273413163057e+04,4.644928283559224269e-06,5.318240784627780160e-01
7.220809018385456875e+04,3.947079024957389493e-06,5.330920034180535172e-01
8.497534359086438781e+04,3.354083890183545691e-06,5.297108702039854400e-01
1.000000000000000000e+05,2.850187607705834125e-06,5.342190478227428763e-01
