alphas,errors,lambdas
1.830738280295369780e+00,5.703926742865595978e-01,8.990520324790577389e-01
2.154434690031884259e+00,5.261914396361081492e-01,8.505345226955037807e-01
2.535364493970114097e+00,4.814830105899667867e-01,7.860432937119210539e-01
2.983647240283340274e+00,4.370538714158966886e-01,7.019576358429696628e-01
3.511191734215134641e+00,3.936736073706883499e-01,5.941030838043757090e-01
4.132012400115338657e+00,3.520344446438055108e-01,4.576747428607699786e-01
4.862601580065358142e+00,3.127039493286447591e-01,2.871520956566228633e-01
5.722367659350219959e+00,2.760979829524641271e-01,7.621380904717706128e-02
6.734150657750828550e+00,2.434665988391220282e-01,1.000000000000000082e-05
7.924828983539177862e+00,2.170791375730178885e-01,1.000000000000000082e-05
9.326033468832209294e+00,1.956928053370889931e-01,1.000000000000000082e-05
1.097498765493056716e+01,1.782208873336121879e-01,1.000000000000000082e-05
1.291549665014885306e+01,1.638536235656693485e-01,1.000000000000000082e-05
1.519911082952934755e+01,1.519759144126020534e-01,1.000000000000000082e-05
1.788649529057436993e+01,1.421128326929066432e-01,1.000000000000000082e-05
2.104904144512021702e+01,1.338925366063443700e-01,1.000000000000000082e-05
2.477076355991711409e+01,1.270204109380914659e-01,1.000000000000000082e-05
2.915053062825178642e+01,1.212606384211536437e-01,1.000000000000000082e-05
3.430469286314919231e+01,1.164228129657935984e-01,1.000000000000000082e-05
4.037017258596557667e+01,1.123520421465746821e-01,1.000000000000000082e-05
4.750810162102798273e+01,1.089215168771879849e-01,1.000000000000000082e-05
5.590810182512228721e+01,1.060268496267693372e-01,1.000000000000000082e-05
6.579332246575683030e+01,1.035817073421583245e-01,1.000000000000000082e-05
7.742636826811278183e+01,1.015144027903887025e-01,1.000000000000000082e-05
9.111627561154895716e+01,9.976520634498498019e-02,1.000000000000000082e-05
1.072267222010324303e+02,9.828420609622612325e-02,1.000000000000000082e-05
1.261856883066022306e+02,9.702959020863999307e-02,1.000000000000000082e-05
1.484968262254465117e+02,9.596625825235505225e-02,1.000000000000000082e-05
1.747528400007684866e+02,9.506468951096858078e-02,1.000000000000000082e-05
2.056512308348653448e+02,9.430001916683039553e-02,1.000000000000000082e-05
2.420128264794385871e+02,9.365127556432373268e-02,1.000000000000000082e-05
2.848035868435802058e+02,9.310075106361170860e-02,1.000000000000000082e-05
3.351602650938844477e+02,9.263347979122760201e-02,1.000000000000000082e-05
3.944206059437660201e+02,9.223680286630431269e-02,1.000000000000000082e-05
4.641588833612777307e+02,9.190000539324461037e-02,1.000000000000000082e-05
5.462277217684342077e+02,9.161401260950041703e-02,1.000000000000000082e-05
6.428073117284325235e+02,9.137113499499083247e-02,1.000000000000000082e-05
7.564633275546298137e+02,9.116485405310847945e-02,1.000000000000000082e-05
8.902150854450383122e+02,9.098964198380876667e-02,1.000000000000000082e-05
1.047615752789665066e+03,9.084080967709962096e-02,1.000000000000000082e-05
1.232846739442067246e+03,9.071437842767848814e-02,1.000000000000000082e-05
1.450828778495941606e+03,9.060697155940644620e-02,1.000000000000000082e-05
1.707352647470690499e+03,9.051572279043718083e-02,1.000000000000000082e-05
2.009233002565047855e+03,9.043819869585734139e-02,1.000000000000000082e-05
2.364489412645409629e+03,9.037233305765579594e-02,1.000000000000000082e-05
2.782559402207128642e+03,9.031637124967906161e-02,1.000000000000000082e-05
3.274549162877728577e+03,9.026882310207429150e-02,1.000000000000000082e-05
3.853528593710531368e+03,9.022842293677291181e-02,1.000000000000000082e-05
4.534878508128586873e+03,9.019409567176817077e-02,1.000000000000000082e-05
5.336699231206307559e+03,9.016492806447740094e-02,1.000000000000000082e-05
6.280291441834253419e+03,9.014014430913674936e-02,1.000000000000000082e-05
7.390722033525782535e+03,9.011908532475332301e-02,1.000000000000000082e-05
8.697490026177843902e+03,9.010119117238968300e-02,1.000000000000000082e-05
1.023531021899026928e+04,9.008598612676887996e-02,1.000000000000000082e-05
1.204503540258783687e+04,9.007306599989806095e-02,1.000000000000000082e-05
1.417474162926807730e+04,9.006208737582266366e-02,1.000000000000000082e-05
1.668100537200062536e+04,9.005275846755544933e-02,1.000000000000000082e-05
1.963040650040268520e+04,9.004483135113439118e-02,1.000000000000000082e-05
2.310129700083157877e+04,9.003809536894991083e-02,1.000000000000000082e-05
2.718588242732940125e+04,9.003237152598320137e-02,1.000000000000000082e-05
3.199267137797384567e+04,9.002750772927026190e-02,1.000000000000000082e-05
3.764935806792470976e+04,9.002337474355370794e-02,1.000000000000000082e-05
4.430621457583886513e+04,9.001986275524975767e-02,1.000000000000000082e-05
5.214008287999695312e+04,9.001687845315076153e-02,1.000000000000000082e-05
6.135907273413163057e+04,9.001434254809526081e-02,1.000000000000000082e-05
7.220809018385456875e+04,9.001218766554797135e-02,1.000000000000000082e-05
8.497534359086438781e+04,9.001035655499256549e-02,1.000000000000000082e-05
1.000000000000000000e+05,9.000880056849558386e-02,1.000000000000000082e-05
