alphas,errors,lambdas
7.390722033525782535e+03,9.024087620560550249e-02,1.000000000000000082e-05
8.697490026177843902e+03,9.020468130313563648e-02,1.000000000000000082e-05
1.023531021899026928e+04,9.017392571705906690e-02,1.000000000000000082e-05
1.204503540258783687e+04,9.014779188727528592e-02,1.000000000000000082e-05
1.417474162926807730e+04,9.012558517864799335e-02,1.000000000000000082e-05
1.668100537200062536e+04,9.010671538710846029e-02,1.000000000000000082e-05
1.963040650040268520e+04,9.009068103130846161e-02,1.000000000000000082e-05
2.310129700083157877e+04,9.007705600938775703e-02,1.000000000000000082e-05
2.718588242732940125e+04,9.006547826411481772e-02,1.000000000000000082e-05
3.199267137797384567e+04,9.005564015364830865e-02,1.000000000000000082e-05
3.764935806792470976e+04,9.004728027094044407e-02,1.000000000000000082e-05
4.430621457583886513e+04,9.004017649359674635e-02,1.000000000000000082e-05
5.214008287999695312e+04,9.003414007895060855e-02,1.000000000000000082e-05
6.135907273413163057e+04,9.002901064704005307e-02,1.000000000000000082e-05
7.220809018385456875e+04,9.002465191788289189e-02,1.000000000000000082e-05
8.497534359086438781e+04,9.002094808958127636e-02,1.000000000000000082e-05
1.000000000000000000e+05,9.001780076086962623e-02,1.000000000000000082e-05
