# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
2.937398970251559570e-03,1.292549814478527459e-02,9.379290760053213272e-02,1.707651579683777676e-02,3.811979059530967717e-01,1.122516755934022115e-02,9.339656488606781770e-02,7.241212676747800225e-01,9.881312916824930884e-324
3.028222832191360212e-03,1.298600664806404126e-02,9.360252559734669187e-02,1.708009075404870458e-02,3.809433198310915314e-01,1.123178201640029350e-02,9.321651903288871721e-02,7.213467797467730813e-01,0.000000000000000000e+00
3.121854952042735741e-03,1.304840010661600935e-02,9.340637511817215244e-02,1.708377747158373872e-02,3.806808839824299406e-01,1.123856985181070911e-02,9.303171515417102411e-02,7.185668996022365196e-01,nan
3.218382160648695402e-03,1.311273768626075586e-02,9.320432553969915102e-02,1.708757948165140483e-02,3.804105602359014737e-01,1.124553560844021582e-02,9.284204080505864543e-02,7.157814110018518861e-01,0.000000000000000000e+00
3.317893973646723720e-03,1.317908043877147328e-02,9.299604708604675141e-02,1.709150043225071691e-02,3.801318666641124722e-01,1.125268395585132808e-02,9.264737714264256740e-02,7.129906646976399420e-01,0.000000000000000000e+00
3.420482674482136672e-03,1.324749136235636726e-02,9.278144000619138743e-02,1.709554408835489703e-02,3.798445317325992443e-01,1.126001968969170264e-02,9.244762330704670017e-02,7.101943464944600048e-01,2.402902635977883631e-314
3.526243399988223184e-03,1.331803546418464101e-02,9.256048841346153910e-02,1.709971433673262986e-02,3.795478144160436829e-01,1.126754773353155770e-02,9.224269846865276734e-02,7.073926368432568168e-01,9.881312916824930884e-324
3.635274228612513005e-03,1.339077983058345467e-02,9.233253281272089941e-02,1.710401518982718194e-02,3.792427502980439402e-01,1.127527314637388756e-02,9.203224904924556249e-02,7.045853134158849285e-01,0.000000000000000000e+00
3.747676271370954919e-03,1.346579369174327745e-02,9.209788395618842549e-02,1.710845079196388063e-02,3.789277321806640009e-01,1.128320112531100428e-02,9.181642768531138310e-02,7.017725612332765817e-01,nan
3.863553765614408716e-03,1.354314849865323467e-02,9.185601608124652206e-02,1.711302542344439459e-02,3.786032547753934718e-01,1.129133700939100038e-02,9.159489480019306074e-02,6.989542474914175463e-01,0.000000000000000000e+00
3.983014171694382669e-03,1.362291798226000772e-02,9.160698254600613266e-02,1.711774349831163278e-02,3.782685482637500596e-01,1.129968628343780424e-02,9.136772744498522503e-02,6.961302658881239891e-01,0.000000000000000000e+00
4.106168272617646657e-03,1.370517824849093458e-02,9.135023950237494694e-02,1.712260958188838167e-02,3.779233152995315481e-01,1.130825458497697333e-02,9.113443261451514843e-02,6.933004404685590982e-01,2.402902635977883631e-314
4.233130276782121407e-03,1.379000784132755619e-02,9.108584393613469721e-02,1.712762838411197031e-02,3.775681616001315133e-01,1.131704770570007845e-02,9.089518214893804737e-02,6.904652654659431121e-01,9.881312916824930884e-324
4.364017923889423715e-03,1.387748783543796272e-02,9.081347052798097175e-02,1.713280477161527315e-02,3.772014591324252542e-01,1.132607159832477173e-02,9.064978735766034135e-02,6.876242958039853193e-01,0.000000000000000000e+00
4.498952594132125948e-03,1.396770190517093724e-02,9.053297272933159834e-02,1.713814376636113579e-02,3.768238443476746857e-01,1.133533237927508708e-02,9.039789343731369220e-02,6.847776329914606608e-01,nan
4.638059420757101835e-03,1.406073643342264923e-02,9.024374258389167291e-02,1.714365056171041068e-02,3.764338657856382553e-01,1.134483633869942665e-02,9.013965308379526253e-02,6.819249938528129107e-01,0.000000000000000000e+00
4.781467406109307823e-03,1.415668057911778632e-02,8.994602866896656002e-02,1.714933051896183613e-02,3.760324731228931183e-01,1.135458993858606824e-02,8.987456985523600839e-02,6.790669942492590927e-01,0.000000000000000000e+00
4.929309541263640453e-03,1.425562638757571499e-02,8.963918139281815134e-02,1.715518917387703901e-02,3.756188124687279695e-01,1.136459982471271779e-02,8.960277230895212497e-02,6.762028367767514148e-01,0.000000000000000000e+00
