# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
4.229242874389500884e+01,3.276754986672614223e-02,1.399999465942382670e+00,4.086683455866468861e-02,1.322350425720214773e+00,2.900266700602838199e-02,1.074457568046919942e+00,1.668814375271140182e+00,2.877705526609375397e-02
4.750810162102800405e+01,2.920481154045750927e-02,1.400000267028808310e+00,3.645556913746350602e-02,1.322776603698730513e+00,2.582971973301839697e-02,1.074168752529641058e+00,1.669968502463531568e+00,2.562714740373484013e-02
5.336699231206309690e+01,2.602568237136959617e-02,1.399999991655349607e+00,3.251258892181296822e-02,1.323163828849792445e+00,2.300244198552192643e-02,1.073910964154539904e+00,1.671003398165039844e+00,2.282073409079665716e-02
5.994842503189411786e+01,2.318970605969039589e-02,1.399999999739229617e+00,2.898991056303423797e-02,1.323517074584960707e+00,2.048354599050505875e-02,1.073681992803297014e+00,1.671930250150514663e+00,2.032069421569326906e-02
6.734150657750825530e+01,2.066049627073551775e-02,1.399999999999999911e+00,2.584407834998092568e-02,1.323836441170424205e+00,1.823966926505948827e-02,1.073478284566785845e+00,1.672759710904835551e+00,1.809382816546190043e-02
7.564633275546295010e+01,1.840537461306501754e-02,1.399999933242797479e+00,2.303582845639606802e-02,1.324124832153319886e+00,1.624098758589775926e-02,1.073295818395365586e+00,1.673502366940390562e+00,1.611046835137708300e-02
8.497534359086442635e+01,1.639502864271613625e-02,1.400000801086425550e+00,2.052975461357808840e-02,1.324386520385742116e+00,1.446085876567182460e-02,1.073133771573060002e+00,1.674165835611495234e+00,1.434412135390195076e-02
9.545484566618341660e+01,1.460319233305762410e-02,1.400001034736633176e+00,1.829398286688155295e-02,1.324622836709022256e+00,1.287549700743495507e-02,1.072989731436998495e+00,1.674758731094557529e+00,1.277114127251244291e-02
1.072267222010323167e+02,1.300635015919349158e-02,1.400000534057616930e+00,1.629986051909049216e-02,1.324834594596177251e+00,1.146367677609894109e-02,1.072859873699753441e+00,1.675288310012747583e+00,1.137043306842033807e-02
1.204503540258783545e+02,1.158346481681093998e-02,1.400000000260770427e+00,1.452166245611641315e-02,1.325027990341186568e+00,1.020646461778795810e-02,1.072747608729359925e+00,1.675760935145529595e+00,1.012318421025648618e-02
1.353047774579807481e+02,1.031572810210046320e-02,1.399999999999999911e+00,1.293631664576233575e-02,1.325198820978402914e+00,9.086977076217639393e-03,1.072644713551578199e+00,1.676183525313008182e+00,9.012622676086046170e-03
1.519911082952933157e+02,9.186333951093139660e-03,1.399999999999999911e+00,1.152314958205757911e-02,1.325353631842881352e+00,8.090162732168559856e-03,1.072554526213622905e+00,1.676561081462749403e+00,8.023799261866138011e-03
1.707352647470692091e+02,8.180272406036248611e-03,1.400001068115233949e+00,1.026365172366450196e-02,1.325490283966064275e+00,7.202606343961415192e-03,1.072472482637608415e+00,1.676896256133275420e+00,7.143392121436775710e-03
1.917910261672488730e+02,7.284143125772413185e-03,1.399997864030301242e+00,9.141262472875277822e-03,1.325614184290170527e+00,6.412353189582553625e-03,1.072402409948112201e+00,1.677196778192847182e+00,6.359531580217847591e-03
2.154434690031886532e+02,6.485986994857251275e-03,1.400002136230468430e+00,8.141173905805265676e-03,1.325726470686495295e+00,5.708751669337708279e-03,1.072338158976260614e+00,1.677463463337304672e+00,5.661643266473115332e-03
2.420128264794383313e+02,5.775134381896140923e-03,1.399999732971191291e+00,7.250152251584873753e-03,1.325828876495361186e+00,5.082312471199834647e-03,1.072283211890121546e+00,1.677701459491787839e+00,5.040307822572920315e-03
2.718588242732940330e+02,5.142068632498553171e-03,1.399999999999999911e+00,6.456375995770979870e-03,1.325915510132908537e+00,4.524582647410291258e-03,1.072229353981944522e+00,1.677914227729749852e+00,4.487135531384023324e-03
3.053855508833418639e+02,4.578303442682063462e-03,1.399999465942382670e+00,5.749289425901471517e-03,1.325994567871093599e+00,4.028033107081663289e-03,1.072181930276366879e+00,1.678103094729464839e+00,3.994654353128623825e-03
3.430469286314919373e+02,4.076272834622640673e-03,1.399997863769531170e+00,5.119470426276251374e-03,1.326065330505371120e+00,3.585958154319390800e-03,1.072144011195931057e+00,1.678272676145593945e+00,3.556209981055769020e-03
3.853528593710527161e+02,3.629232541284777014e-03,1.400002169609069647e+00,4.558511353589311810e-03,1.326129417419433354e+00,3.192385825447452419e-03,1.072109288783705150e+00,1.678423401455957142e+00,3.165876676424206337e-03
4.328761281083061476e+02,3.231171694705992081e-03,1.400004272460937393e+00,4.058911846990254091e-03,1.326180953979492205e+00,2.841997896333436913e-03,1.072074972866467579e+00,1.678556159529468239e+00,2.818377746993894206e-03
4.862601580065353346e+02,2.876733801090880505e-03,1.399999465942382670e+00,3.613982547681082735e-03,1.326233809515833695e+00,2.530058540442858828e-03,1.072046088884805570e+00,1.678676237049931963e+00,2.509014639234585786e-03
5.462277217684347761e+02,2.561146072093345438e-03,1.399995727539062429e+00,3.217758661302028145e-03,1.326281893085688335e+00,2.252350719545992419e-03,1.072022501950019802e+00,1.678782397988076269e+00,2.233603734940636798e-03
6.135907273413175744e+02,2.280156264154786783e-03,1.400001068115233949e+00,2.864922473900133326e-03,1.326325116157531347e+00,2.005119481952588600e-03,1.072001823035929835e+00,1.678876693302630452e+00,1.988420023017578586e-03
6.892612104349694846e+02,2.029976255663923368e-03,1.400000008344650215e+00,2.550733938247340404e-03,1.326351310079917356e+00,1.785021427862742982e-03,1.071978734079852114e+00,1.678961233318587265e+00,1.770146907593250774e-03
7.742636826811277615e+02,1.807231664435526852e-03,1.399991471767425555e+00,2.270968538992113039e-03,1.326385502219200152e+00,1.589079678349980540e-03,1.071964379107775089e+00,1.679035801134256989e+00,1.575831490232548759e-03
8.697490026177833897e+02,1.608916875387889078e-03,1.400008544921874876e+00,2.021861709712968747e-03,1.326419669389724554e+00,1.414643754055866509e-03,1.071942527114986055e+00,1.679102433455008203e+00,1.402844733917607556e-03
