# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
1.217382727739661358e-01,1.834172661261264103e-01,-9.788658699823769016e-01,2.758450727031784844e-01,-7.423073930894688033e-01,1.834172661261237458e-01,-9.788659288370062939e-01,1.093516260144498986e+01,1.576725769653131159e-01
1.275051240713013512e-01,1.836673375062711777e-01,-9.766465294231148064e-01,2.758671476300145198e-01,-7.336656861007637698e-01,1.836673375062685132e-01,-9.766463427449141310e-01,1.177410932206507610e+01,1.580246635046509418e-01
1.335451562929898806e-01,1.839290798888428835e-01,-9.743219446191151434e-01,2.758900320821053853e-01,-7.247052873227239900e-01,1.839290798888382206e-01,-9.743219143032821883e-01,1.146094622906840144e+01,1.583862512421447821e-01
1.398713102647238526e-01,1.842030293716732103e-01,-9.718872613715271447e-01,2.759137459880158794e-01,-7.154186843185732503e-01,1.842030293716676592e-01,-9.718872224638133162e-01,1.075201289157534390e+01,1.587577342413604153e-01
1.464971398307285677e-01,1.844897458485199593e-01,-9.693368468790588555e-01,2.759383089743359108e-01,-7.057977451748408404e-01,1.844897458485168507e-01,-9.693368743675840893e-01,1.134522323779744646e+01,1.591395250754874535e-01
1.534368408930012473e-01,1.847898139879857737e-01,-9.666655953635507892e-01,2.759637402895014358e-01,-6.958348697964096274e-01,1.847898139879824431e-01,-9.666656227763243958e-01,1.032681056364345729e+01,1.595320554004276969e-01
1.607052818261639204e-01,1.851038442481578450e-01,-9.638676861389740003e-01,2.759900587262600347e-01,-6.855223632203513162e-01,1.851038442481527380e-01,-9.638675010211505967e-01,1.156159434245458684e+01,1.599357765332998227e-01
1.683180353330956669e-01,1.854324739146768763e-01,-9.609369720689624472e-01,2.760172825375737382e-01,-6.748529594498781092e-01,1.854324739146722134e-01,-9.609366048015144379e-01,1.157921900226692813e+01,1.603511601877114501e-01
1.762914118095947891e-01,1.857763681722817140e-01,-9.578669045746706079e-01,2.760454293508829426e-01,-6.638192597587051491e-01,1.857763681722790494e-01,-9.578671299700604047e-01,1.128062692489011809e+01,1.607786985985089068e-01
1.846424942895543431e-01,1.861362212252481996e-01,-9.546514599846991356e-01,2.760745160779751739e-01,-6.524146840157869498e-01,1.861362212252433146e-01,-9.546515031109024108e-01,1.102358861774563259e+01,1.612189053710826325e-01
1.933891750455231096e-01,1.865127574268237165e-01,-9.512831546861622023e-01,2.761045588228108194e-01,-6.406324228589093117e-01,1.865127574268203858e-01,-9.512831976596857197e-01,1.077332450002938558e+01,1.616723156903085989e-01
2.025501939230667514e-01,1.869067324509068317e-01,-9.477551579477119237e-01,2.761355727869874155e-01,-6.284663556538651052e-01,1.869067324509037231e-01,-9.477550323802539367e-01,1.101704294088247948e+01,1.621394866692835723e-01
2.121451784910629856e-01,1.873189345125676475e-01,-9.440596820157794999e-01,2.761675721731660094e-01,-6.159105617318414438e-01,1.873189345125643168e-01,-9.440595569360085149e-01,1.110821327004531867e+01,1.626209975826594656e-01
2.221946860939523760e-01,1.877501855930288066e-01,-9.401887343648700490e-01,2.762005700863821023e-01,-6.029595160281966404e-01,1.877501855930259200e-01,-9.401887883894489706e-01,9.947432509201442841e+00,1.631174499650978049e-01
2.327202478960408438e-01,1.882013427028919050e-01,-9.361339655690730233e-01,2.762345784371387225e-01,-5.896082331732246384e-01,1.882013427028899066e-01,-9.361341915883050202e-01,1.000034037443031742e+01,1.636294675963678724e-01
2.437444150122220488e-01,1.886732992064843462e-01,-9.318865668771133537e-01,2.762696078388811038e-01,-5.758521445126569827e-01,1.886732992064801273e-01,-9.318865831407162625e-01,1.020294184596196985e+01,1.641576962786510663e-01
2.552908068239517769e-01,1.891669861242080142e-01,-9.274376652655127451e-01,2.763056675126438488e-01,-5.616874054952657458e-01,1.891669861242055717e-01,-9.274375054048715761e-01,9.739343710371775487e+00,1.647028034853612599e-01
2.673841615839946395e-01,1.896833734979161967e-01,-9.227772956551070216e-01,2.763427651885994596e-01,-5.471103837159962957e-01,1.896833734979130881e-01,-9.227774649503991400e-01,9.396036113458428929e+00,1.652654777348405712e-01
2.800503894183630771e-01,1.902234717779069939e-01,-9.178958290544667609e-01,2.763809070104472632e-01,-5.321183939295968113e-01,1.902234717779036632e-01,-9.178958322572566830e-01,9.373637128871276758e+00,1.658464277214413141e-01
2.933166278390043624e-01,1.907883332198823112e-01,-9.127822252101451816e-01,2.764200974434520841e-01,-5.167092309319014642e-01,1.907883332198807569e-01,-9.127821418178307944e-01,9.114342317732655019e+00,1.664463811463752219e-01
3.072112998861757371e-01,1.913790533163104435e-01,-9.074259067568715142e-01,2.764603391845781299e-01,-5.008811948673643766e-01,1.913790533163068908e-01,-9.074258542483508716e-01,9.399839092292536336e+00,1.670660831861972007e-01
3.217641750250737065e-01,1.919967722430007129e-01,-9.018148490574575682e-01,2.765016330801761679e-01,-4.846338274980518390e-01,1.919967722429976043e-01,-9.018146271630009814e-01,8.466689271753251589e+00,1.677062945777074709e-01
3.370064329271928449e-01,1.926426763231583461e-01,-8.959371243412179719e-01,2.765439780450846818e-01,-4.679667064547536892e-01,1.926426763231539052e-01,-8.959371505939009994e-01,9.437732372380210677e+00,1.683677892247726904e-01
3.529707302730650254e-01,1.933179994953533321e-01,-8.897799707654407975e-01,2.765873709909487665e-01,-4.508808300305094940e-01,1.933179994953513336e-01,-8.897803339305772052e-01,9.714181219183865679e+00,1.690513512794161732e-01
